,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,"ERROR",,,,,,,,,,,,,"Carlos"
,,,,,,,,"Nota De Envio","0",,,,"Pedido tomado :",,,,,"Nro. Bultos:",,,,"0",,,,,"7186",,,"AncientWisdom.biz",,"http://www.ancientwisdom.biz/pics/",,,,,,,"DELIVERY NOTE","David"
,,,,,,,,"Costa Import S.L. Pol. Ind. Perez Texeira, C/ Leda, Nave 8-10, CP: 29006  Málaga",,,,,"Comprobado: Empaquetado:",,,,,"Peso:",,,,,,,,,"ERROR",,,,,,,,,,,,"DELIVERY NOTE","Valeria",,,,,,,,,,,,
,"Instrucciones",,,,,,,"CIF / IVA : ES B-92544691",,,,,,,,,,"Peso aprox.",,"289.4196",,,,,,,,,,,,,,,,,,,,"Jesus"
,,,,,,,,"Cliente","Hecho por:","    Nro. cliente",,,"   Pedido Nro","Order Date",,"Fecha Ped.",,,"Order Date",,"Order Date","Today is",,,,,,,,,,,,,,,,,,"Dany",,,,,,,,,"REQ. REGALO BIENVENIDA",,
,,"Carriage",,"Forma de Pago",,,,"Nombre de la Empresa","0","0",,"20200",,,"","41788",,,"Invoice Date",,,"41888",,,,,,,,,,,,,,,,,"SAMPLE ORDER","Lucia"
,,"113.373644",,"0",,,,"Dirección",,"Instrucciones Especiales",,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,"Borja"
,"+","0.0733932391598717",,"0",,,,"0",,"0",,,,,,"Cargo Min.",,"Sub Total",,"1544.74234",,"Adj Sord","Plus Balear","1",,,,,"Coste de Transporte Aprox",,"1",,,,,,,,,"Trini"
,"25.725","Pcont","0","Pedido Estandar",,,,"Dirección",,,,,,,,"S/C",,"IVA",,"324.3958914",,,"0","1",,,"Apr-02","15","Coste Base","6.3500048828125",,,,,,,,,,
,"27.0725","1431.368696","0","(Mirar Abajo)",,,,"Ciudad",,"C.I.F. / N.I.F.",,,,,,"0",," ",,"0",,"0","0",,,,,,"Cost per KG","0.390000305175781",,,,,,,,,,,,"Internet"
,"o","0.926606760840128",,,,,,"Código Postal",,"noCif",,,,,,"Portes",," ",,"0",,"Adj Carriage",,,,,,,,"1",,,,,,,,,,
,,,,,,,,,,,,,,,,"gratis",,"A pagar",,"1869.1382314",,,"Gratis",,,,,,,,,,,,,,,,,
,,,,,,,,"Pais",,,,,,,,"0",,"PD: No es su factura",,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,"0",,"Total Unids.",,,,,,"Precio Neto",,"Valor Venta Publico",,,,,"Credit","Retail Value",,,,"%Bcio","coste prod.","113.373644","Total lost",,,"Test Add","test2",,,,,
,,,,,,,,"Ciudad",,"118","0","0","0","118",,"1544.74234",,"3227.1524",,,,,"Order No","3227.1524",,,,,,"289.4196","Order Value",,,"2","1","1",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Retailers","List","order",,"Referencia","W","Unid.","Descripcion","Coste","Pedido","Repitan","Prod'tn","Abono","Total",,"Valor ",,"PVP",,,,"Apx Weight","289.4196",,"Sales V/unit","Cost","Margin%",,"Weight KGs","Total weight","0","value",,,"790.587","25.725","27.0725",,,
"15.345009765625","0.600105263157895",,"0","AW","Cind-06",,"1","Placa  Buda redonda","13.100009765625",,,,,"0",,"0",,"28.5",,"0.25",,,"AW","0","9.825","4.37000244140625","0.555216284987277","0","1.462","0","0",,,,"0","0","0","0","0",,
"15.345009765625","0.600105263157895",,"0","AW","Cind-07",,"1","Soporte vela y quemador incienso","13.100009765625",,,,,"0",,"0",,"28.5",,"0.25",,,"AW","0","9.825","4.37000244140625","0.555216284987277","0","1.30000122070313","0","0",,,,"0","0","0","0","0",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Móviles Feng Shui",,,,"Feng",,,"Móviles Sinfónico Feng Shui ","Total No:","0",,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0",,,,,"1;50"
"15.345009765625","0.735375",,"0","AWChina","Feng-01",,"4","Moviles sinfonicos de la suerte L: 50cm","7.3000048828125",,,,,"0",,"0",,"4",,"0.5",,,"AWChina","0","0.9125","0.630000305175781","0.30958904109589","0","0.100000076293945","0","0",,,,"0","0","0","0","0",,
"15.345009765625","0.750502793296089",,"0","AWChina","Feng-02",,"2","Moviles sinfonicos Fengshui  L: 100cm","7.7000048828125",,,,,"0",,"0",,"8.9500048828125",,"0.5",,,"AWChina","0","1.925","1.51000122070313","0.215584415584416","0","0.215000152587891","0","0",,,,"0","0","0","0","0",,
"15.345009765625","0.752869565217391",,"0","AWChina","Feng-08",,"2","Móviles sinfónicos buda","9.8000048828125",,,,,"0",,"0",,"11.5",,"0.5",,,"AWChina","0","2.45","1.64000122070312","0.330612244897959","0","0.215000152587891","0","0",,,,"0","0","0","0","0",,
"15.345009765625","0.754130434782609",,"0","AWChina","Feng-09",,"2","Móviles sinfónicos monedas","7.8000048828125",,,,,"0",,"0",,"9.2000048828125",,"0.5",,,"AWChina","0","1.95","1.30000122070313","0.333333333333333","0","0.215000152587891","0","0",,,,"0","0","0","0","0",,
"15.345009765625","0.754331210191083",,"0","AWChina","Feng-10",,"2","Móviles sinfónicos monedas","13.300009765625",,,,,"0",,"0",,"15.700009765625",,"0.5",,,"AWChina","0","3.325","2.47000122070312","0.257142857142857","0","0.215000152587891","0","0",,,,"0","0","0","0","0",,
"15.345009765625","0.753730158730159",,"0","AWChina","Feng-11",,"2","Móviles sinfónicos campanas","10.700009765625",,,,,"0",,"0",,"12.600009765625",,"0.5",,,"AWChina","0","2.675","1.78000122070313","0.334579439252336","0","0.215000152587891","0","0",,,,"0","0","0","0","0",,
"15.345009765625","0.752840909090909",,"0","AWChina","Feng-12",,"3","Móviles sinfónicos de la suerte","11.25",,,,,"0",,"0",,"8.8000048828125",,"0.5",,,"AWChina","0","1.875","1.23000061035156","0.344","0","0.215000152587891","0","0",,,,"0","0","0","0","0",,
"15.345009765625","0.752439024390244",,"0","AWChina","Feng-13",,"3","Móviles sinfónicos sol y luna","10.5",,,,,"0",,"0",,"8.2000048828125",,"0.5",,,"AWChina","0","1.75","1.16000061035156","0.337142857142857","0","0.215000152587891","0","0",,,,"0","0","0","0","0",,
"15.345009765625","0.752647058823529",,"0","AWChina","Feng-14",,"3","Móviles sinfónicos Estrellas","8.7000048828125",,,,,"0",,"0",,"6.8000048828125",,"0.5",,,"AWChina","0","1.45","0.960000610351562","0.337931034482759","0","0.215000152587891","0","0",,,,"0","0","0","0","0",,
"15.345009765625","0.752647058823529",,"0","AWChina","Feng-15",,"3","Móviles sinfónicos Corazones","8.7000048828125",,,,,"0",,"0",,"6.8000048828125",,"0.5",,,"AWChina","0","1.45","0.960000610351562","0.337931034482759","0","0.215000152587891","0","0",,,,"0","0","0","0","0",,
"15.345009765625","0.732095238095238",,"0","AWChina","Feng-16",,"2","Móviles sinfónicos buda","9.7000048828125",,,,,"0",,"0",,"10.5",,"0.5",,,"AWChina","0","2.425","1.61000122070313","0.336082474226804","0","0.215000152587891","0","0",,,,"0","0","0","0","0",,
"15.345009765625","0.689285714285714",,"0","AWChina","Feng-17",,"2","Móviles sinfónicos buda","11.25",,,,,"0",,"0",,"10.5",,"0.5",,,"AWChina","0","2.8125","1.95000122070312","0.306666666666667","0","0.215000152587891","0","0",,,,"0","0","0","0","0",,
"15.345009765625","0.733462783171521",,"0","AWChina","Feng-18",,"2","Móviles sinfónicos elefantes","14.200009765625",,,,,"0",,"0",,"15.450009765625",,"0.5",,,"AWChina","0","3.55","2.36000122070313","0.335211267605634","0","0.215000152587891","0","0",,,,"0","0","0","0","0",,
"15.345009765625","0.733462783171521",,"0","AWChina","Feng-19",,"2","Móviles sinfónicos monedas","14.200009765625",,,,,"0",,"0",,"15.450009765625",,"0.5",,,"AWChina","0","3.55","2.36000122070313","0.335211267605634","0","0.215000152587891","0","0",,,,"0","0","0","0","0",,
"15.345009765625","0.733462783171521",,"0","AWChina","Feng-20",,"2","Móviles sinfónicos tortuga","14.200009765625",,,,,"0",,"0",,"15.450009765625",,"0.5",,,"AWChina","0","3.55","2.36000122070313","0.335211267605634","0","0.215000152587891","0","0",,,,"0","0","0","0","0",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Móvil Feng Shui",,,,"Feng1",,,"Móvil Sinfónico Fengshui","Total No:","0",,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0",,,,,"1;30"
"15.345009765625","0.62648",,"0","AwChina","Feng-21",,"3","Móviles sinfónicos de madera","6.9000048828125",,,,,"0",,"0",,"5",,"0.300000152587891",,,"AwChina","0","1.61","0.770000610351563","0.521739130434783","0",,"0","0",,,,"0","0","0","0","0",,
"15.345009765625","0.62648",,"0","AwChina","Feng-22",,"3","Móviles sinfónicos de madera","6.9000048828125",,,,,"0",,"0",,"5",,"0.300000152587891",,,"AwChina","0","1.61","0.770000610351563","0.521739130434783","0",,"0","0",,,,"0","0","0","0","0",,
"15.345009765625","0.627578947368421",,"0","AwChina","Feng-23",,"3","Móviles sinfónicos de madera","9.1500048828125",,,,,"0",,"0",,"6.6500048828125",,"0.300000152587891",,,"AwChina","0","2.135","1.01000061035156","0.526932084309134","0",,"0","0",,,,"0","0","0","0","0",,
"15.345009765625","0.627578947368421",,"0","AwChina","Feng-24",,"3","Móviles sinfónicos de madera","9.1500048828125",,,,,"0",,"0",,"6.6500048828125",,"0.300000152587891",,,"AwChina","0","2.135","1.01000061035156","0.526932084309134","0",,"0","0",,,,"0","0","0","0","0",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Móvil Madera Fengshui",,,,"bbamc",,,"Móviles de Madera Fengshui","Total No:","0",,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0",,,,,"1;30"
"15.345009765625","0.631971223021583",,"0","Indonesia","bbamc-01",,"3","Móvil sinfónico Bamboo - 4 tubos Grande","9.4500048828125",,,,,"0",,"0",,"6.9500048828125",,"0.300000152587891",,,"Indonesia","0","2.205","1.05000061035156","0.523809523809524","0",,"0","0",,,,"0","0","0","0","0",,
"15.345009765625","0.634058666666667",,"0","Indonesia","bbamc-02",,"3","Móvil sinfónico Bamboo - 4 tubos Mediano","8.4500048828125",,,,,"0",,"0",,"6.25",,"0.300000152587891",,,"Indonesia","0","1.97166666666667","0.920000610351563","0.533389687235841","0",,"0","0",,,,"0","0","0","0","0",,
"15.345009765625","0.631971223021583",,"0","Indonesia","bbamc-03",,"3","Móvil sinfónico Bamboo - 6 tubos Largo","9.4500048828125",,,,,"0",,"0",,"6.9500048828125",,"0.300000152587891",,,"Indonesia","0","2.205","1.05000061035156","0.523809523809524","0",,"0","0",,,,"0","0","0","0","0",,
"15.345009765625","0.633208722741433",,"0","Indonesia","bbamc-04",,"3","Móvil sinfónico Bamboo - 6 tubos Mediano","7.25",,,,,"0",,"0",,"5.3500048828125",,"0.300000152587891",,,"Indonesia","0","1.69166666666667","0.790000610351563","0.533004926108374","0",,"0","0",,,,"0","0","0","0","0",,
"15.345009765625","0.632204146730463",,"0","Indonesia","bbamc-05",,"3","Móvil sinfónico Bamboo - 12 tubos Grande","14.200009765625",,,,,"0",,"0",,"10.450009765625",,"0.300000152587891",,,"Indonesia","0","3.31333333333333","1.58000122070313","0.523138832997988","0",,"0","0",,,,"0","0","0","0","0",,
"15.345009765625","0.6320625",,"0","Indonesia","bbamc-06",,"2","Móvil sinfónico Bamboo - mediano budha","17.400009765625",,,,,"0",,"0",,"19.200009765625",,"0.300000152587891",,,"Indonesia","0","6.09","2.90000244140625","0.523809523809524","0",,"0","0",,,,"0","0","0","0","0",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Móviles Feng Shui",,,,"Feng2",,,"Gong Sinfónico","Total No:","0",,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0",,,,
"15.345009765625","0.506171428571429",,"0","China","Feng-03",,"2","Gong Letras Chinas y Dragones","14.900009765625",,,,,"0",,"0",,"17.5",,,,,"China","0","7.45","2.61000244140625","0.649664429530201","0","0.215000152587891","0","0",,,,"0","0","0","0","0",,
"15.345009765625","0.486285714285714",,"0","China","Feng-04",,"2","Gong Dragones y Buda","15.5",,,,,"0",,"0",,"17.5",,,,,"China","0","7.75","2.73000244140625","0.647741935483871","0","0.215000152587891","0","0",,,,"0","0","0","0","0",,
"15.345009765625","0.601623875356594",,"0","China","Feng-05",,"3","Gong Campanillas","15.650009765625",,,,,"0",,"0",,"15.190009765625",,,,,"China","0","5.21666666666667",,"1","0","0.215000152587891","0","0",,,,"0","0","0","0","0",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"baules",,,,"colb",,,"Antiguas cajitas de estilo retro colonial","Total No:","0",,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0",,,,
"15.345009765625","ERROR",,"0","AW","Colb-01",,"6","Mini cajitas coloniales enrejado en relieve","6.6000048828125",,,,,"0",,"0",,,,,,,"AW","0","1.1",,"1","0","0.0600000381469727","0","0",,,,"0","0","0","0","0",,
"15.345009765625","ERROR",,"0","AW","Colb-02",,"6"," Mini cajitas coloniales enrejado en relieve ","6.6000048828125",,,,,"0",,"0",,,,,,,"AW","0","1.1",,"1","0","0.0600000381469727","0","0",,,,"0","0","0","0","0",,
"15.345009765625","ERROR",,"0","AW","Colb-03",,"6","Cajita colonial mediana oro ","9.75",,,,,"0",,"0",,,,,,,"AW","0","1.625",,"1","0","0.110000076293945","0","0",,,,"0","0","0","0","0",,
"15.345009765625","ERROR",,"0","AW","Colb-05",,"6","Cajita colonial mediana relieve antiguo","9.75",,,,,"0",,"0",,,,,,,"AW","0","1.625",,"1","0","0.110000076293945","0","0",,,,"0","0","0","0","0",,
"15.345009765625","ERROR",,"0","AW","Colb-06",,"6","Cajita colonial mediana relieve egipcio ","9.75",,,,,"0",,"0",,,,,,,"AW","0","1.625",,"1","0","0.110000076293945","0","0",,,,"0","0","0","0","0",,
"15.345009765625","ERROR",,"0","AW","Colb-08",,"6","Cajita colonial mediana relieve malla ","9.75",,,,,"0",,"0",,,,,,,"AW","0","1.625",,"1","0","0.110000076293945","0","0",,,,"0","0","0","0","0",,
"15.345009765625","ERROR",,"0","AW","Colb-09",,"6","Cajita colonial mediana diseño Atlas","9.75",,,,,"0",,"0",,,,,,,"AW","0","1.625",,"1","0","0.110000076293945","0","0",,,,"0","0","0","0","0",,
"15.345009765625","ERROR",,"0","AW","Colb-10",,"6","Cajita colonial mediana palmera ","9.75",,,,,"0",,"0",,,,,,,"AW","0","1.625",,"1","0","0.110000076293945","0","0",,,,"0","0","0","0","0",,
"15.345009765625","ERROR",,"0","AW","Colb-12",,"6","Cajita colonial mediana cuadro escoceses","9.75",,,,,"0",,"0",,,,,,,"AW","0","1.625",,"1","0","0.110000076293945","0","0",,,,"0","0","0","0","0",,
"15.345009765625","ERROR",,"0","AW","Colb-13",,"6","Cajita Colonial mediana Relieve dorado","9.75",,,,,"0",,"0",,,,,,,"AW","0","1.625",,"1","0","0.110000076293945","0","0",,,,"0","0","0","0","0",,
"15.345009765625","0.466868686868687",,"0","Awchina","Colb-15",,"6","Caja larga metal panel de oro ","13.650009765625",,,,,"0",,"0",,"4.95000244140625",,,,,"Awchina","0","2.275","0.760000610351563","0.665934065934066","0","0.190000152587891","0","0",,,,"0","0","0","0","0",,
"15.345009765625","ERROR",,"0","AW","Colb-17",,"1","Set de dos cajas coloniales relieve metal ","7.1500048828125",,,,,"0",,"0",,,,,,,"AW","0","7.15",,"1","0","0.545000305175781","0","0",,,,"0","0","0","0","0",,
"15.345009765625","ERROR",,"0","AW","Colb-18",,"1","Set de dos cajas coloniales rosas de oro  ","5.8500048828125",,,,,"0",,"0",,,,,,,"AW","0","5.85",,"1","0","0.420000305175781","0","0",,,,"0","0","0","0","0",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Moviles sol",,"0","0","Sols ",,,"Móviles Mágicos","Total No:","0",,,,,,,,,,,,,,,,,," ",,,,,,,"0","0","0",,,,
"15.345009765625","0.467878787878788",,"0","AW","SOLS-01",,"3","Móviles Mágicos Mariposa","21.95001953125",,,,,"0",,"0",,"15.950009765625",,,,,"AW","0","7.31666666666667","2.54000122070312","0.652847380410023","0","0.550000305175781","0","0",,,,"0","0","0","0","0",,
"15.345009765625","0.467878787878788",,"0","AW","SOLS-02",,"3","Móviles Mágicos Corazón","21.95001953125",,,,,"0",,"0",,"15.950009765625",,,,,"AW","0","7.31666666666667","2.54000122070312","0.652847380410023","0","1.10000061035156","0","0",,,,"0","0","0","0","0",,
"15.345009765625","0.467878787878788",,"0","AW","SOLS-03",,"3","Móviles Mágicos Hada","21.95001953125",,,,,"0",,"0",,"15.950009765625",,,,,"AW","0","7.31666666666667","2.54000122070312","0.652847380410023","0","1.10000061035156","0","0",,,,"0","0","0","0","0",,
"15.345009765625","0.467878787878788",,"0","AW","SOLS-04",,"3","Móviles Mágicos Pájaro","21.95001953125",,,,,"0",,"0",,"15.950009765625",,,,,"AW","0","7.31666666666667","3.07000244140625","0.580410022779043","0","0.5","0","0",,,,"0","0","0","0","0",,
"15.345009765625","0.467878787878788",,"0","AW","SOLS-05",,"3","Móviles Mágicos Sol","21.95001953125",,,,,"0",,"0",,"15.950009765625",,,,,"AW","0","7.31666666666667","2.54000122070312","0.652847380410023","0","0.5","0","0",,,,"0","0","0","0","0",,
"15.345009765625","0.467878787878788",,"0","AW","SOLS-06",,"3","Móviles Mágicos Mariquita","21.95001953125",,,,,"0",,"0",,"15.950009765625",,,,,"AW","0","7.31666666666667","3.07000244140625","0.580410022779043","0","0.5","0","0",,,,"0","0","0","0","0",,
"15.345009765625","0.442424242424242",,"0","AW","SOLS-07",,"3","Móviles Mágicos Sol y Luna Bicolor","23",,,,,"0",,"0",,"15.950009765625",,,,,"AW","0","7.66666666666667","2.54000122070312","0.668695652173913","0","0.5","0","0",,,,"0","0","0","0","0",,
"15.345009765625","0.442424242424242",,"0","AW","SOLS-08A",,"3","Móviles Mágicos Hada Bicolor","23",,,,,"0",,"0",,"15.950009765625",,,,,"AW","0","7.66666666666667","3.07000244140625","0.599565217391304","0","0.5","0","0",,,,"0","0","0","0","0",,
"15.345009765625","0.442424242424242",,"0","AW","SOLS-08B",,"3","Móviles Mágicos Hada Purpurina","23",,,,,"0",,"0",,"15.950009765625",,,,,"AW","0","7.66666666666667","2.54000122070312","0.668695652173913","0","0.5","0","0",,,,"0","0","0","0","0",,
"15.345009765625","0.442424242424242",,"0","AW","SOLS-09A",,"3","Móviles Mágicos Caballo Bicolor","23",,,,,"0",,"0",,"15.950009765625",,,,,"AW","0","7.66666666666667","3.07000244140625","0.599565217391304","0","0.5","0","0",,,,"0","0","0","0","0",,
"15.345009765625","0.442424242424242",,"0","AW","SOLS-09B",,"3","Móviles Mágicos Caballo Purpurina","23",,,,,"0",,"0",,"15.950009765625",,,,,"AW","0","7.66666666666667","3.07000244140625","0.599565217391304","0","0.5","0","0",,,,"0","0","0","0","0",,
"15.345009765625","0.423647798742138",,"0","AW","SOLS-10",,"1","Motor Para Móviles Mágicos","3.95000244140625",,,,,"0",,"0",,"7.9500048828125",,,,,"AW","0","3.95","2.54000122070312","0.356962025316456","0","0.5","0","0",,,,"0","0","0","0","0",,
"15.345009765625","0.226666666666667",,"0","AW","SOLS-11",,"1","Motor Para Móviles Mágicos electrico","5.3000048828125",,,,,"0",,"0",,"7.9500048828125",,,,,"AW","0","5.3","1.78000122070313","0.664150943396226","0","0.5","0","0",,,,"0","0","0","0","0",,
,,,"0",,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Atrapasueños",,"0","0","DCPic",,,"Atrapasueños","Total No:","0",,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0",,,,
"15.345009765625","0.494545454545455",,"0","AW","DCPic-01",,"1","3D Picture - Águila","6.9500048828125",,,,"0","0",,"0",,"15.950009765625",,,,,"AW","0","6.95","2.35000122070312","0.661870503597122","0","0.550000305175781","0","0",,,,"0","0","0","0","0",,
"15.345009765625","0.494545454545455",,"0","AW","DCPic-02",,"1","Atrapasueño 3D  - 7 Lobos","6.9500048828125",,,,"0","0",,"0",,"15.950009765625",,,,,"AW","0","6.95","2.35000122070312","0.661870503597122","0","1.10000061035156","0","0",,,,"0","0","0","0","0",,
"15.345009765625","0.494545454545455",,"0","AW","DCPic-03",,"1","Atrapasueño 3D  - 3 Lobos A","6.9500048828125",,,,"0","0",,"0",,"15.950009765625",,,,,"AW","0","6.95","2.35000122070312","0.661870503597122","0","0.5","0","0",,,,"0","0","0","0","0",,
"15.345009765625","0.494545454545455",,"0","AW","DCPic-04",,"1","Atrapasueño 3D  - 3 Lobos B","6.9500048828125",,,,"0","0",,"0",,"15.950009765625",,,,,"AW","0","6.95","2.35000122070312","0.661870503597122","0","0.5","0","0",,,,"0","0","0","0","0",,
"15.345009765625","0.494545454545455",,"0","AW","DCPic-05",,"1","Atrapasueño 3D  - 2 Lobos ","6.9500048828125",,,,"0","0",,"0",,"15.950009765625",,,,,"AW","0","6.95","2.35000122070312","0.661870503597122","0","0.5","0","0",,,,"0","0","0","0","0",,
"15.345009765625","0.522352941176471",,"0","AW","DCPic-06",,"1","Atrapasueños - Jefe Lobo","3.5",,,,"0","0",,"0",,"8.5",,,,,"AW","0","3.5","1.17000061035156","0.665714285714286","0","0.5","0","0",,,,"0","0","0","0","0",,
"15.345009765625","0.522352941176471",,"0","AW","DCPic-07",,"1","Atrapasueños - Lobo Luna","3.5",,,,"0","0",,"0",,"8.5",,,,,"AW","0","3.5","1.17000061035156","0.665714285714286","0","0.5","0","0",,,,"0","0","0","0","0",,
"15.345009765625","0.522352941176471",,"0","AW","DCPic-08",,"1","Atrapasueños - Lobo Montaña","3.5",,,,"0","0",,"0",,"8.5",,,,,"AW","0","3.5","1.17000061035156","0.665714285714286","0","0.5","0","0",,,,"0","0","0","0","0",,
"15.345009765625","0.522352941176471",,"0","AW","DCPic-09",,"1","Atrapasueños - Lobo Reflejo","3.5",,,,"0","0",,"0",,"8.5",,,,,"AW","0","3.5","1.17000061035156","0.665714285714286","0","0.5","0","0",,,,"0","0","0","0","0",,
"15.345009765625","0.467671232876712",,"0","AW","DCPic-10",,"1","Atrapasueño 3D - noche de lobos","6.7000048828125",,,,"0","0",,"0",,"14.600009765625",,,,,"AW","0","6.7","2.23000122070313","0.667164179104478","0","0.5","0","0",,,,"0","0","0","0","0",,
"15.345009765625","0.467671232876712",,"0","AW","DCPic-12",,"1","Atrapasueño 3D - pum","6.7000048828125",,,,"0","0",,"0",,"14.600009765625",,,,,"AW","0","6.7","2.23000122070313","0.667164179104478","0","0.5","0","0",,,,"0","0","0","0","0",,
"15.345009765625","0.467671232876712",,"0","AW","DCPic-14",,"1","Atrapasueño 3D - lobo y lince","6.7000048828125",,,,"0","0",,"0",,"14.600009765625",,,,,"AW","0","6.7","2.23000122070313","0.667164179104478","0","0.5","0","0",,,,"0","0","0","0","0",,
,,,"0",,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Pergaminos",,"0","0","Perg",,,"Móviles Sinfónico Feng Shui ","Total No:","0",,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0",,,,
"15.345009765625","0.457913769123783",,"0","AW","Perg-01",,"1","Pergamino de bambú tigre derecha","16.800009765625",,,,,"0",,"0",,"35.95001953125",,,,,"AW","0","16.8",,"1","0","0.550000305175781","0","0",,,,"0","0","0","0","0",,
"15.345009765625","0.457913769123783",,"0","AW","Perg-02",,"1","Pergamino de bambú tigre izquierda","16.800009765625",,,,,"0",,"0",,"35.95001953125",,,,,"AW","0","16.8",,"1","0","1.10000061035156","0","0",,,,"0","0","0","0","0",,
"15.345009765625","0.49663421418637",,"0","AW","Perg-03",,"1","Pergamino de bambú dragon","15.600009765625",,,,,"0",,"0",,"35.95001953125",,,,,"AW","0","15.6",,"1","0","0.5","0","0",,,,"0","0","0","0","0",,
"15.345009765625","0.478581939799331",,"0","AW","Perg-04",,"1","Pergamino de bambú Diosa","6.7200048828125",,,,,"0",,"0",,"14.950009765625",,,,,"AW","0","6.72","3.54000244140625","0.473214285714286","0","0.5","0","0",,,,"0","0","0","0","0",,
"15.345009765625","0.478581939799331",,"0","AW","Perg-05",,"1","Pergamino de bambu Letras Chinas","6.7200048828125",,,,,"0",,"0",,"14.950009765625",,,,,"AW","0","6.72","3.54000244140625","0.473214285714286","0","0.5","0","0",,,,"0","0","0","0","0",,
"15.345009765625","0.478581939799331",,"0","AW","Perg-06",,"1","Pergamino de bambú Letras Chinas Centro","6.7200048828125",,,,,"0",,"0",,"14.950009765625",,,,,"AW","0","6.72","3.54000244140625","0.473214285714286","0","0.5","0","0",,,,"0","0","0","0","0",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"cestas de mimbre",,"0","0","Cmim",,,"Cestas de Mimbre","Total No:","0",,,,,,,,,,,,,,,,,," ",,,,,,,"0","0","0",,,,
"15.345009765625","0.383291139240506",,"0","AW","Cmim-01a",,"5","Cesta mimbre coche azul","10.5",,,,,"0",,"0",,"3.95000244140625",,,,,"AW","0","2.1","0.930000610351563","0.557142857142857","0","0.550000305175781","0","0",,,,"0","0","0","0","0",,
"15.345009765625","0.383291139240506",,"0","AW","Cmim-01b",,"5","Cesta mimbre coche rosa","10.5",,,,,"0",,"0",,"3.95000244140625",,,,,"AW","0","2.1","0.930000610351563","0.557142857142857","0","1.10000061035156","0","0",,,,"0","0","0","0","0",,
"15.345009765625","0.383291139240506",,"0","AW","Cmim-02a",,"5","Cesta mimbre carro azul","10.5",,,,,"0",,"0",,"3.95000244140625",,,,,"AW","0","2.1","0.930000610351563","0.557142857142857","0","1.10000061035156","0","0",,,,"0","0","0","0","0",,
"15.345009765625","0.383291139240506",,"0","AW","Cmim-02b",,"5","Cesta mimbre carro rosa","10.5",,,,,"0",,"0",,"3.95000244140625",,,,,"AW","0","2.1","0.930000610351563","0.557142857142857","0","0.5","0","0",,,,"0","0","0","0","0",,
"15.345009765625","0.383291139240506",,"0","AW","Cmim-03a",,"5","Cesta mimbre coche azul","10.5",,,,,"0",,"0",,"3.95000244140625",,,,,"AW","0","2.1","0.930000610351563","0.557142857142857","0","0.5","0","0",,,,"0","0","0","0","0",,
"15.345009765625","0.383291139240506",,"0","AW","Cmim-03b",,"5","Cesta mimbre coche rosa","10.5",,,,,"0",,"0",,"3.95000244140625",,,,,"AW","0","2.1","0.930000610351563","0.557142857142857","0","0.5","0","0",,,,"0","0","0","0","0",,
"15.345009765625","0.42",,"0","AW","Cmim-04a",,"5","Cesta mimbre triciclo azul","6.25",,,,,"0",,"0",,"2.5",,,,,"AW","0","1.25","0.560000305175781","0.552","0","0.5","0","0",,,,"0","0","0","0","0",,
"15.345009765625","0.42",,"0","AW","Cmim-04b",,"5","Cesta mimbre triciclo rosa","6.25",,,,,"0",,"0",,"2.5",,,,,"AW","0","1.25","0.560000305175781","0.552","0","0.5","0","0",,,,"0","0","0","0","0",,
